,file,filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,FBDRRMean(Ch),FBT60Mean(Ch)
10,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M8_s3_Fan_20dB.wav,Chromebook_Office_1_1_M8_s3_Fan_20dB.wav,0.33669752,934.2504419825626,1041.0460848499413,1796.5472027972028,0.09617574,0.0559986888111888,3.520587098,0.3356312115
11,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s3_Ambient_20dB.wav,Chromebook_Building_Lobby_2_M7_s3_Ambient_20dB.wav,0.3763375,1095.385026748774,1344.2542117368005,2138.565340909091,0.10336601,0.070901396780303,2.813342704,0.6618171343
12,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M8_s3_Ambient_10dB.wav,Chromebook_Building_Lobby_2_M8_s3_Ambient_10dB.wav,0.43100038,1152.2908785159743,1263.7162823764118,2150.076486013986,0.097901374,0.0840219350961538,2.813342704,0.6618171343
13,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M9_s4_Babble_0dB.wav,Chromebook_Building_Lobby_2_M9_s4_Babble_0dB.wav,0.41831064,1452.5092783688044,1611.3693336282258,2974.556992337165,0.0776806,0.0980634628432311,2.813342704,0.6618171343
14,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M6_s3_Fan_10dB.wav,Chromebook_Building_Lobby_1_M6_s3_Fan_10dB.wav,0.43928152,1451.12363734055,1572.3787577066737,3054.8052763819096,0.07083782,0.1075789101758794,2.552247862,0.7346885239
15,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M9_s3_Ambient_10dB.wav,Chromebook_Building_Lobby_1_M9_s3_Ambient_10dB.wav,0.43260497,1274.2022862058725,1548.9851090777152,2599.3709415584417,0.066993825,0.0820096895292207,2.552247862,0.7346885239
16,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M9_s4_Fan_10dB.wav,Chromebook_Building_Lobby_1_M9_s4_Fan_10dB.wav,0.45212546,1395.7216114800633,1632.4728619826471,2901.939655172414,0.05768668,0.0912674359434865,2.552247862,0.7346885239
17,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M9_s3_Fan_0dB.wav,Chromebook_Office_1_2_M9_s3_Fan_0dB.wav,0.48686036,1265.3300511261054,1655.2602985178623,2630.864448051948,0.07894054,0.0740754362824675,4.303361394,0.3283174167
18,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s3_Fan_20dB.wav,Chromebook_Office_1_2_M8_s3_Fan_20dB.wav,0.411055,1035.8245563739715,1142.65128200481,2053.7587412587413,0.10816582,0.0685983937937062,4.303361394,0.3283174167
19,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M7_s4_Fan_20dB.wav,Chromebook_Office_1_2_M7_s4_Fan_20dB.wav,0.4286956,1168.8231977841715,1420.7621942639248,2273.489998950021,0.04313727,0.0810190046199076,4.303361394,0.3283174167
20,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M8_s4_Ambient_10dB.wav,Chromebook_Building_Lobby_2_M8_s4_Ambient_10dB.wav,0.42859858,1349.2406113453817,1469.6114597482936,2709.051724137931,0.0629948,0.0973787251040428,2.813342704,0.6618171343
21,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M6_s3_Babble_10dB.wav,Chromebook_Office_1_2_M6_s3_Babble_10dB.wav,0.3316679,1231.1493506186705,1421.0340586441537,2584.720477386935,0.090126134,0.080269511620603,4.303361394,0.3283174167
22,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M9_s4_Fan_0dB.wav,Chromebook_Building_Lobby_2_M9_s4_Fan_0dB.wav,0.52077097,1370.5822843834394,1684.9844010237491,2863.12659642401,0.036880814,0.0835310155252235,2.813342704,0.6618171343
23,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s3_Babble_0dB.wav,Chromebook_Office_1_2_M8_s3_Babble_0dB.wav,0.37556672,1001.684161413635,1219.4850560505556,1923.4047202797203,0.11488536,0.0655355386800699,4.303361394,0.3283174167
24,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M6_s3_Fan_10dB.wav,Chromebook_Building_Lobby_2_M6_s3_Fan_10dB.wav,0.4377558,1358.0550849769347,1502.5908490979955,2783.330716080402,0.07721691,0.0987898476758794,2.813342704,0.6618171343
25,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M6_s4_Babble_10dB.wav,Chromebook_Office_1_1_M6_s4_Babble_10dB.wav,0.31891653,1107.8991087129714,1330.5007463506674,2283.605072463768,0.06621673,0.0708378151419082,3.520587098,0.3356312115
26,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M6_s4_Ambient_20dB.wav,Chromebook_Building_Lobby_1_M6_s4_Ambient_20dB.wav,0.38195318,1450.3031955404956,1491.085795251223,2930.314009661836,0.052560683,0.110048450709541,2.552247862,0.7346885239
27,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s3_Fan_20dB.wav,Chromebook_Building_Lobby_2_M7_s3_Fan_20dB.wav,0.3829805,1116.3003913407576,1358.615420373638,2199.6448863636365,0.104905516,0.0724609375,2.813342704,0.6618171343
28,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M9_s4_Babble_20dB.wav,Chromebook_Building_Lobby_2_M9_s4_Babble_20dB.wav,0.3903054,1269.1363983151962,1445.1314679943916,2473.150143678161,0.05756351,0.0863203923212005,2.813342704,0.6618171343
29,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M8_s4_Fan_20dB.wav,Chromebook_Building_Lobby_2_M8_s4_Fan_20dB.wav,0.41825145,1308.4398415526086,1346.188400699618,2584.37221313912,0.058900803,0.1017808041022592,2.813342704,0.6618171343
30,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M9_s4_Ambient_10dB.wav,Chromebook_Building_Lobby_1_M9_s4_Ambient_10dB.wav,0.47390097,1428.6923531458676,1651.3586479326202,2952.306832694764,0.05595528,0.0934332096104725,2.552247862,0.7346885239
31,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s4_Ambient_0dB.wav,Chromebook_Building_Lobby_2_M7_s4_Ambient_0dB.wav,0.5023829,1428.433457204793,1695.703651390922,3037.1036329273416,0.055662133,0.0945106195532339,2.813342704,0.6618171343
32,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M9_s4_Ambient_0dB.wav,Chromebook_Office_1_1_M9_s4_Ambient_0dB.wav,0.44432268,1449.1711074471775,2049.3746829030006,3701.9675925925926,0.080601126,0.0596632293662196,3.520587098,0.3356312115
33,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M7_s3_Ambient_10dB.wav,Chromebook_Office_1_1_M7_s3_Ambient_10dB.wav,0.35048974,1151.847699531061,1679.2193110133708,2595.6676136363635,0.09884916,0.0518658262310606,3.520587098,0.3356312115
34,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M7_s4_Babble_0dB.wav,Chromebook_Building_Lobby_1_M7_s4_Babble_0dB.wav,0.40280634,1436.3072527048482,1630.7608276783717,2988.7619435111296,0.06547957,0.0932473635683536,2.552247862,0.7346885239
35,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M6_s4_Ambient_0dB.wav,Chromebook_Building_Lobby_1_M6_s4_Ambient_0dB.wav,0.44740182,1548.032700913695,1697.8497555577171,3286.586654589372,0.03822155,0.1107936103562801,2.552247862,0.7346885239
36,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M9_s3_Babble_0dB.wav,Chromebook_Office_1_2_M9_s3_Babble_0dB.wav,0.3598861,1047.2237009401815,1398.8146526850385,2059.74025974026,0.08536137,0.0637796773538961,4.303361394,0.3283174167
37,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M9_s3_Ambient_10dB.wav,Chromebook_Office_1_1_M9_s3_Ambient_10dB.wav,0.43708533,1250.6634476381173,1753.585451935856,2905.844155844156,0.0700154,0.0561257102272727,3.520587098,0.3356312115
38,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s4_Babble_0dB.wav,Chromebook_Office_1_2_M8_s4_Babble_0dB.wav,0.3650855,1116.062911026121,1339.787698744412,2235.322532699168,0.07832875,0.0744689868831748,4.303361394,0.3283174167
39,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M9_s4_Babble_0dB.wav,Chromebook_Building_Lobby_1_M9_s4_Babble_0dB.wav,0.4036898,1402.5571724256129,1567.3299119470882,2816.6407247765005,0.07788478,0.0928794500319284,2.552247862,0.7346885239
40,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M6_s4_Fan_20dB.wav,Chromebook_Office_1_2_M6_s4_Fan_20dB.wav,0.37615803,1302.7943077510151,1428.288260563975,2611.7376207729467,0.059658665,0.0922401022795893,4.303361394,0.3283174167
41,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M7_s4_Ambient_10dB.wav,Chromebook_Office_1_1_M7_s4_Ambient_10dB.wav,0.40776697,1259.1857794379112,1785.4896688072847,2902.6013229735404,0.040293034,0.0590533208867072,3.520587098,0.3356312115
42,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M9_s4_Fan_10dB.wav,Chromebook_Office_1_1_M9_s4_Fan_10dB.wav,0.47412068,1098.1212421723524,1470.8710887728814,2173.192049808429,0.059223287,0.0647399824393358,3.520587098,0.3356312115
43,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s3_Ambient_10dB.wav,Chromebook_Office_1_2_M8_s3_Ambient_10dB.wav,0.41346678,1215.8730034795235,1507.0331377255022,2614.401223776224,0.11306256,0.0677618280157342,4.303361394,0.3283174167
44,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M8_s4_Ambient_10dB.wav,Chromebook_Office_1_1_M8_s4_Ambient_10dB.wav,0.37115216,1292.9563004618794,1656.4880580284807,2956.45994351962,0.06854722,0.0677654252749702,3.520587098,0.3356312115
45,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M9_s3_Fan_0dB.wav,Chromebook_Building_Lobby_2_M9_s3_Fan_0dB.wav,0.53560704,1304.8277268820082,1645.3177313875997,2705.7224025974024,0.046349127,0.079203023538961,2.813342704,0.6618171343
46,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M9_s3_Ambient_20dB.wav,Chromebook_Building_Lobby_1_M9_s3_Ambient_20dB.wav,0.44840115,1364.4651196604243,1532.1119922953817,2715.8279220779223,0.06347281,0.1021826806006493,2.552247862,0.7346885239
47,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M6_s4_Babble_10dB.wav,Chromebook_Office_1_2_M6_s4_Babble_10dB.wav,0.31752577,1203.6869437845714,1364.6051718235412,2452.838164251208,0.06398051,0.0814191293025362,4.303361394,0.3283174167
48,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s4_Ambient_20dB.wav,Chromebook_Building_Lobby_2_M7_s4_Ambient_20dB.wav,0.41899273,1272.380425150089,1487.4841165633743,2554.2182906341877,0.049433447,0.0906644562421251,2.813342704,0.6618171343
49,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s4_Babble_0dB.wav,Chromebook_Building_Lobby_2_M7_s4_Babble_0dB.wav,0.41808406,1469.043375729265,1626.133644485032,3042.7833630827386,0.069714256,0.1005890136103527,2.813342704,0.6618171343
50,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M7_s4_Ambient_10dB.wav,Chromebook_Building_Lobby_1_M7_s4_Ambient_10dB.wav,0.44739345,1389.889532704312,1621.5172855339615,2923.5287169256617,0.043887835,0.0958116091584418,2.552247862,0.7346885239
51,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M8_s4_Babble_10dB.wav,Chromebook_Office_1_1_M8_s4_Babble_10dB.wav,0.34461886,1091.711026136569,1264.4389867085804,2207.3610285374552,0.064005986,0.0712992229302913,3.520587098,0.3356312115
52,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M8_s3_Fan_10dB.wav,Chromebook_Building_Lobby_1_M8_s3_Fan_10dB.wav,0.4311929,1084.7258424507038,1239.0636231239212,2035.784527972028,0.0704478,0.0738192471590909,2.552247862,0.7346885239
53,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M8_s3_Babble_20dB.wav,Chromebook_Building_Lobby_1_M8_s3_Babble_20dB.wav,0.3939719,1069.4274606352838,1075.296686145205,1989.9475524475524,0.06495507,0.0796547202797202,2.552247862,0.7346885239
54,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M8_s4_Ambient_10dB.wav,Chromebook_Building_Lobby_1_M8_s4_Ambient_10dB.wav,0.4329831,1315.094933195647,1430.8179114248778,2640.899041319857,0.057520464,0.0950543089513971,2.552247862,0.7346885239
55,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s3_Ambient_0dB.wav,Chromebook_Building_Lobby_2_M7_s3_Ambient_0dB.wav,0.44985923,1293.4917111680206,1647.2063517529966,2700.023674242424,0.11406294,0.0731415719696969,2.813342704,0.6618171343
56,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M6_s3_Fan_10dB.wav,Chromebook_Office_1_1_M6_s3_Fan_10dB.wav,0.43252692,1191.5902417981215,1444.0917748231598,2461.801193467337,0.095934816,0.0776269040515075,3.520587098,0.3356312115
57,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M6_s4_Fan_10dB.wav,Chromebook_Office_1_1_M6_s4_Fan_10dB.wav,0.33900353,1096.8589083497156,1402.3816675039693,2240.6929347826085,0.06940041,0.0591759133454106,3.520587098,0.3356312115
58,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M6_s4_Babble_0dB.wav,Chromebook_Building_Lobby_1_M6_s4_Babble_0dB.wav,0.37293592,1431.669564617573,1560.404992120211,2883.83529589372,0.07695668,0.0962859959993961,2.552247862,0.7346885239
59,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s4_Fan_10dB.wav,Chromebook_Office_1_2_M8_s4_Fan_10dB.wav,0.43074206,1237.190550611471,1446.5080328806623,2506.001040428062,0.0618343,0.0809034422376634,4.303361394,0.3283174167
60,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M7_s4_Ambient_0dB.wav,Chromebook_Office_1_1_M7_s4_Ambient_0dB.wav,0.45407307,1413.0878547645643,2049.519336135768,3713.8183798824025,0.054537475,0.0568725637206005,3.520587098,0.3356312115
61,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M7_s4_Babble_0dB.wav,Chromebook_Office_1_1_M7_s4_Babble_0dB.wav,0.35866135,1072.602724665035,1449.496370163604,2226.457502099958,0.05886613,0.0622996426790214,3.520587098,0.3356312115
62,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M6_s3_Babble_10dB.wav,Chromebook_Office_1_1_M6_s3_Babble_10dB.wav,0.34290704,1159.9009502427302,1385.6576830330987,2471.105527638191,0.10216319,0.073816347361809,3.520587098,0.3356312115
63,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M6_s3_Fan_10dB.wav,Chromebook_Office_1_2_M6_s3_Fan_10dB.wav,0.4256519,1286.3069611035742,1529.947840421329,2694.1347361809044,0.09051217,0.0831869307474874,4.303361394,0.3283174167
64,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M8_s4_Babble_0dB.wav,Chromebook_Office_1_1_M8_s4_Babble_0dB.wav,0.35579538,1114.3773471536524,1373.4871407956452,2252.090145659929,0.08207165,0.0702254105975029,3.520587098,0.3356312115
65,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s3_Ambient_20dB.wav,Chromebook_Office_1_2_M8_s3_Ambient_20dB.wav,0.40299976,1125.9196900575105,1290.0320244165011,2443.0179195804194,0.1101135,0.0666350251311188,4.303361394,0.3283174167
66,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M7_s4_Babble_20dB.wav,Chromebook_Building_Lobby_2_M7_s4_Babble_20dB.wav,0.4010065,1275.669565829495,1442.0528743079867,2497.2634922301554,0.049386457,0.0939522029871902,2.813342704,0.6618171343
67,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M9_s4_Babble_0dB.wav,Chromebook_Office_1_1_M9_s4_Babble_0dB.wav,0.366958,1095.7785440166615,1436.870389167632,2226.911717752235,0.091781035,0.0660938248323754,3.520587098,0.3356312115
68,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M8_s3_Babble_20dB.wav,Chromebook_Building_Lobby_2_M8_s3_Babble_20dB.wav,0.40003324,1112.9821937930965,1105.08184173572,2037.5874125874127,0.09514967,0.0865657779720279,2.813342704,0.6618171343
69,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M6_s4_Fan_0dB.wav,Chromebook_Building_Lobby_1_M6_s4_Fan_0dB.wav,0.4386915,1536.17941010719,1727.8672544424005,3284.375,0.036028817,0.1052241376056763,2.552247862,0.7346885239
70,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_2_M9_s3_Fan_20dB.wav,Chromebook_Building_Lobby_2_M9_s3_Fan_20dB.wav,0.46066937,1252.9171909867985,1481.671776479152,2484.760551948052,0.054621648,0.0831904423701298,2.813342704,0.6618171343
71,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M8_s3_Ambient_0dB.wav,Chromebook_Office_1_2_M8_s3_Ambient_0dB.wav,0.42518649,1313.6974427731664,1812.14273337083,2930.998688811189,0.15018402,0.0629063319493007,4.303361394,0.3283174167
72,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_2_M7_s3_Ambient_0dB.wav,Chromebook_Office_1_2_M7_s3_Ambient_0dB.wav,0.43149754,1380.878044151669,1999.1811208401396,3512.263257575757,0.10780175,0.0604817708333333,4.303361394,0.3283174167
73,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Office_1_1_M9_s3_Fan_20dB.wav,Chromebook_Office_1_1_M9_s3_Fan_20dB.wav,0.3770215,983.7918225968324,1290.5864487462918,1882.6501623376623,0.0657831,0.0575322138798701,3.520587098,0.3356312115
74,/home/konstantis/Nextcloud/ΤΗΜΜΥ/Thesis/Data/ACE/script-output/Dev/Speech/Chromebook/Chromebook_Building_Lobby_1_M6_s3_Babble_0dB.wav,Chromebook_Building_Lobby_1_M6_s3_Babble_0dB.wav,0.40545595,1401.1691165847772,1488.7265031978582,2783.369974874372,0.09791943,0.0994130810301507,2.552247862,0.7346885239
